"pclass","survived","sex","age","sibsp","parch","fare","embarked","title","solo"
"2nd","0","male",40,1,0,26,"Southampton","Mr","0"
"2nd","1","female",29,1,0,26,"Southampton","Mrs","0"
"2nd","0","male",18,0,0,10.5,"Southampton","Mr","1"
"1st","0","male",NA,0,0,39.5999985,"Cherbourg","Dr","1"
"2nd","0","male",36,0,0,13,"Southampton","Mr","1"
"2nd","0","male",NA,0,0,0,"Southampton","Mr","1"
"2nd","0","female",38,0,0,13,"Southampton","Miss","1"
"2nd","0","male",35,0,0,26,"Southampton","Mr","1"
"2nd","0","male",38,1,0,21,"Southampton","Mr","0"
"2nd","0","male",34,1,0,21,"Southampton","Mr","0"
"2nd","1","female",34,0,0,13,"Southampton","Miss","1"
"2nd","0","male",16,0,0,26,"Southampton","Mr","1"
"2nd","0","male",26,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",47,0,0,10.5,"Southampton","Mr","1"
"1st","1","female",44,0,0,27.7208004,"Cherbourg","Mrs","1"
"2nd","0","male",21,1,0,11.5,"Southampton","Mr","0"
"2nd","0","male",21,1,0,11.5,"Southampton","Mr","0"
"2nd","0","male",24,0,0,13.5,"Southampton","Mr","1"
"2nd","0","male",24,0,0,13,"Southampton","Mr","1"
"2nd","0","male",34,0,0,13,"Southampton","Mr","1"
"2nd","0","male",30,0,0,13,"Southampton","Mr","1"
"2nd","0","male",52,0,0,13,"Southampton","Mr","1"
"2nd","0","male",30,0,0,13,"Southampton","Mr","1"
"2nd","1","male",0.666700006,1,1,14.5,"Southampton","Master","0"
"2nd","1","female",24,0,2,14.5,"Southampton","Mrs","0"
"1st","1","female",59,2,0,51.4791985,"Southampton","Mrs","0"
"2nd","0","male",44,0,0,13,"Southampton","Mr","1"
"2nd","1","female",6,0,1,33,"Southampton","Miss","0"
"2nd","0","male",28,0,1,33,"Southampton","Rev","0"
"2nd","1","male",62,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",30,0,0,10.5,"Southampton","Mr","1"
"2nd","1","female",7,0,2,26.25,"Southampton","Miss","0"
"2nd","0","male",43,1,1,26.25,"Southampton","Mr","0"
"2nd","1","female",45,1,1,26.25,"Southampton","Mrs","0"
"2nd","1","female",24,1,2,65,"Southampton","Miss","0"
"2nd","1","female",24,1,2,65,"Southampton","Miss","0"
"1st","1","female",60,0,0,76.2917023,"Cherbourg","Mrs","1"
"2nd","0","male",49,1,2,65,"Southampton","Mr","0"
"2nd","1","female",48,1,2,65,"Southampton","Mrs","0"
"2nd","1","female",55,0,0,16,"Southampton","Mrs","1"
"2nd","0","male",24,2,0,73.5,"Southampton","Mr","0"
"2nd","0","male",32,2,0,73.5,"Southampton","Mr","0"
"2nd","0","male",21,2,0,73.5,"Southampton","Mr","0"
"2nd","0","female",18,1,1,13,"Southampton","Miss","0"
"2nd","1","female",20,2,1,23,"Southampton","Miss","0"
"2nd","0","male",23,2,1,11.5,"Southampton","Mr","0"
"2nd","0","male",36,0,0,13,"Southampton","Mr","1"
"1st","1","female",41,0,0,134.5,"Cherbourg","Miss","1"
"2nd","1","female",54,1,3,23,"Southampton","Mrs","0"
"2nd","0","male",50,0,0,13,"Southampton","Mr","1"
"2nd","0","male",44,1,0,26,"Southampton","Mr","0"
"2nd","1","female",29,1,0,26,"Southampton","Mrs","0"
"2nd","0","male",21,0,0,73.5,"Southampton","Mr","1"
"2nd","1","male",42,0,0,13,"Southampton","Mr","1"
"2nd","0","male",63,1,0,26,"Southampton","Mr","0"
"2nd","0","female",60,1,0,26,"Southampton","Mrs","0"
"2nd","0","male",33,0,0,12.2749996,"Southampton","Mr","1"
"2nd","1","female",17,0,0,10.5,"Southampton","Miss","1"
"1st","0","male",45,0,0,26.5499992,"Southampton","Major","1"
"2nd","0","male",42,1,0,27,"Southampton","Mr","0"
"2nd","1","female",24,2,1,27,"Southampton","Mrs","0"
"2nd","0","male",47,0,0,15,"Southampton","Mr","1"
"2nd","0","male",24,2,0,31.5,"Southampton","Mr","0"
"2nd","0","male",22,2,0,31.5,"Southampton","Mr","0"
"2nd","0","male",32,0,0,10.5,"Southampton","Mr","1"
"2nd","1","female",23,0,0,13.7917004,"Cherbourg","Mrs","1"
"2nd","0","male",34,1,0,26,"Southampton","Mr","0"
"2nd","1","female",24,1,0,26,"Southampton","Mrs","0"
"2nd","0","female",22,0,0,21,"Southampton","Mrs","1"
"1st","0","male",NA,0,0,31,"Southampton","Mr","1"
"2nd","1","female",NA,0,0,12.3500004,"Queenstown","Miss","1"
"2nd","0","male",35,0,0,12.3500004,"Queenstown","Mr","1"
"2nd","1","female",45,0,0,13.5,"Southampton","Mrs","1"
"2nd","0","male",57,0,0,12.3500004,"Queenstown","Rev","1"
"2nd","0","male",NA,0,0,0,"Southampton","Mr","1"
"2nd","0","male",31,0,0,10.5,"Southampton","Mr","1"
"2nd","0","female",26,1,1,26,"Southampton","Mrs","0"
"2nd","0","male",30,1,1,26,"Southampton","Rev","0"
"2nd","0","male",NA,0,0,10.7082996,"Queenstown","Mr","1"
"2nd","1","female",1,1,2,41.5792007,"Cherbourg","Miss","0"
"1st","1","male",42,0,0,26.2875004,"Southampton","Mr","1"
"2nd","1","female",3,1,2,41.5792007,"Cherbourg","Miss","0"
"2nd","0","male",25,1,2,41.5792007,"Cherbourg","Mr","0"
"2nd","1","female",22,1,2,41.5792007,"Cherbourg","Mrs","0"
"2nd","1","female",17,0,0,12,"Cherbourg","Miss","1"
"2nd","1","female",NA,0,0,33,"Southampton","Miss","1"
"2nd","1","female",34,0,0,10.5,"Southampton","Mrs","1"
"2nd","0","male",36,0,0,12.875,"Cherbourg","Mr","1"
"2nd","0","male",24,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",61,0,0,12.3500004,"Queenstown","Mr","1"
"2nd","0","male",50,1,0,26,"Southampton","Mr","0"
"1st","1","female",53,0,0,27.4458008,"Cherbourg","Mrs","1"
"2nd","1","female",42,1,0,26,"Southampton","Mrs","0"
"2nd","0","female",57,0,0,10.5,"Southampton","Mrs","1"
"2nd","0","male",NA,0,0,15.0458002,"Cherbourg","Mr","1"
"2nd","1","male",1,0,2,37.0042,"Cherbourg","Master","0"
"2nd","0","male",31,1,1,37.0042,"Cherbourg","Mr","0"
"2nd","1","female",24,1,1,37.0042,"Cherbourg","Mrs","0"
"2nd","0","male",NA,0,0,15.5791998,"Cherbourg","Mr","1"
"2nd","0","male",30,0,0,13,"Southampton","Mr","1"
"2nd","0","male",40,0,0,16,"Southampton","Mr","1"
"2nd","0","male",32,0,0,13.5,"Southampton","Mr","1"
"1st","0","female",25,1,2,151.550003,"Southampton","Mrs","0"
"1st","1","male",36,0,1,512.329224,"Cherbourg","Mr","0"
"2nd","0","male",30,0,0,13,"Southampton","Mr","1"
"2nd","0","male",46,0,0,26,"Southampton","Mr","1"
"2nd","1","female",13,0,1,19.5,"Southampton","Miss","0"
"2nd","1","female",41,0,1,19.5,"Southampton","Mrs","0"
"2nd","1","male",19,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",39,0,0,13,"Southampton","Mr","1"
"2nd","0","male",48,0,0,13,"Southampton","Mr","1"
"2nd","0","male",70,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",27,0,0,13,"Southampton","Rev","1"
"2nd","0","male",54,0,0,14,"Southampton","Dr","1"
"1st","1","female",58,0,1,512.329224,"Cherbourg","Mrs","0"
"2nd","0","male",39,0,0,26,"Southampton","Mr","1"
"2nd","0","male",16,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",62,0,0,9.6875,"Queenstown","Mr","1"
"2nd","0","male",32.5,1,0,30.0708008,"Cherbourg","Mr","0"
"2nd","1","female",14,1,0,30.0708008,"Cherbourg","Mrs","0"
"2nd","1","male",2,1,1,26,"Southampton","Master","0"
"2nd","1","male",3,1,1,26,"Southampton","Master","0"
"2nd","0","male",36.5,0,2,26,"Southampton","Mr","0"
"2nd","0","male",26,0,0,13,"Southampton","Mr","1"
"2nd","0","male",19,1,1,36.75,"Southampton","Mr","0"
"1st","0","male",33,0,0,5,"Southampton","Mr","1"
"2nd","0","male",28,0,0,13.5,"Southampton","Mr","1"
"2nd","1","male",20,0,0,13.8625002,"Cherbourg","Mr","1"
"2nd","1","female",29,0,0,10.5,"Southampton","Mrs","1"
"2nd","0","male",39,0,0,13,"Southampton","Mr","1"
"2nd","1","male",22,0,0,10.5,"Southampton","Mr","1"
"2nd","1","male",NA,0,0,13.8625002,"Cherbourg","Mr","1"
"2nd","0","male",23,0,0,10.5,"Southampton","Dr","1"
"2nd","1","male",29,0,0,13.8583002,"Cherbourg","Mr","1"
"2nd","0","male",28,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",NA,0,0,0,"Southampton","Mr","1"
"1st","0","male",28,0,0,47.0999985,"Southampton","Mr","1"
"2nd","1","female",50,0,1,26,"Southampton","Mrs","0"
"2nd","0","male",19,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",NA,0,0,15.0500002,"Cherbourg","Mr","1"
"2nd","0","male",41,0,0,13,"Southampton","Rev","1"
"2nd","1","female",21,0,1,21,"Southampton","Miss","0"
"2nd","1","female",19,0,0,26,"Southampton","Miss","1"
"2nd","0","male",43,0,1,21,"Southampton","Mr","0"
"2nd","1","female",32,0,0,13,"Southampton","Mrs","1"
"2nd","0","male",34,0,0,13,"Southampton","Mr","1"
"2nd","1","male",30,0,0,12.7375002,"Cherbourg","Mr","1"
"1st","0","male",17,0,0,47.0999985,"Southampton","Mr","1"
"2nd","0","male",27,0,0,15.0333004,"Cherbourg","Mr","1"
"2nd","1","female",2,1,1,26,"Southampton","Miss","0"
"2nd","1","female",8,1,1,26,"Southampton","Miss","0"
"2nd","1","female",33,0,2,26,"Southampton","Mrs","0"
"2nd","0","male",36,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",34,1,0,21,"Southampton","Mr","0"
"2nd","1","female",30,3,0,21,"Southampton","Mrs","0"
"2nd","1","female",28,0,0,13,"Southampton","Ms","1"
"2nd","0","male",23,0,0,15.0458002,"Cherbourg","Mr","1"
"2nd","1","male",0.833299994,1,1,18.75,"Southampton","Master","0"
"1st","1","male",11,1,2,120,"Southampton","Master","0"
"2nd","1","male",3,1,1,18.75,"Southampton","Master","0"
"2nd","1","female",24,2,3,18.75,"Southampton","Mrs","0"
"2nd","1","female",50,0,0,10.5,"Southampton","Miss","1"
"2nd","0","male",19,0,0,10.5,"Southampton","Mr","1"
"2nd","1","female",21,0,0,10.5,"Southampton","Miss","1"
"2nd","0","male",26,0,0,13,"Southampton","Mr","1"
"2nd","0","male",25,0,0,13,"Southampton","Mr","1"
"2nd","0","male",27,0,0,26,"Southampton","Mr","1"
"2nd","1","female",25,0,1,26,"Southampton","Mrs","0"
"2nd","1","female",18,0,2,13,"Southampton","Miss","0"
"1st","1","female",14,1,2,120,"Southampton","Miss","0"
"2nd","1","female",20,0,0,36.75,"Southampton","Miss","1"
"2nd","1","female",30,0,0,13,"Southampton","Miss","1"
"2nd","0","male",59,0,0,13.5,"Southampton","Mr","1"
"2nd","1","female",30,0,0,12.3500004,"Queenstown","Miss","1"
"2nd","0","male",35,0,0,10.5,"Southampton","Mr","1"
"2nd","1","female",40,0,0,13,"Southampton","Miss","1"
"2nd","0","male",25,0,0,13,"Southampton","Mr","1"
"2nd","0","male",41,0,0,15.0458002,"Cherbourg","Mr","1"
"2nd","0","male",25,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",18.5,0,0,13,"Southampton","Mr","1"
"1st","1","male",36,1,2,120,"Southampton","Mr","0"
"2nd","0","male",14,0,0,65,"Southampton","Mr","1"
"2nd","1","female",50,0,0,10.5,"Southampton","Miss","1"
"2nd","0","male",23,0,0,13,"Southampton","Mr","1"
"2nd","1","female",28,0,0,12.6499996,"Southampton","Mrs","1"
"2nd","1","female",27,0,0,10.5,"Southampton","Miss","1"
"2nd","0","male",29,1,0,21,"Southampton","Mr","0"
"2nd","0","female",27,1,0,21,"Southampton","Mrs","0"
"2nd","0","male",40,0,0,13,"Southampton","Mr","1"
"2nd","1","female",31,0,0,21,"Southampton","Miss","1"
"2nd","0","male",30,1,0,21,"Southampton","Mr","0"
"1st","1","female",36,1,2,120,"Southampton","Mrs","0"
"2nd","0","male",23,1,0,10.5,"Southampton","Mr","0"
"2nd","1","female",31,0,0,21,"Southampton","Mrs","1"
"2nd","0","male",NA,0,0,0,"Southampton","Mr","1"
"2nd","1","female",12,0,0,15.75,"Southampton","Miss","1"
"2nd","1","female",40,0,0,15.75,"Southampton","Mrs","1"
"2nd","1","female",32.5,0,0,13,"Southampton","Miss","1"
"2nd","0","male",27,1,0,26,"Southampton","Mr","0"
"2nd","1","female",29,1,0,26,"Southampton","Mrs","0"
"2nd","1","male",2,1,1,23,"Southampton","Master","0"
"2nd","1","female",4,1,1,23,"Southampton","Miss","0"
"1st","0","male",49,0,0,26,"Southampton","Mr","1"
"2nd","1","female",29,0,2,23,"Southampton","Mrs","0"
"2nd","1","female",0.916700006,1,2,27.75,"Southampton","Miss","0"
"2nd","1","female",5,1,2,27.75,"Southampton","Miss","0"
"2nd","0","male",36,1,2,27.75,"Southampton","Mr","0"
"2nd","1","female",33,1,2,27.75,"Southampton","Mrs","0"
"2nd","0","male",66,0,0,10.5,"Southampton","Mr","1"
"2nd","0","male",NA,0,0,12.875,"Southampton","Mr","1"
"2nd","1","male",31,0,0,13,"Southampton","Mr","1"
"2nd","1","male",NA,0,0,13,"Southampton","Mr","1"
"2nd","1","female",26,0,0,13.5,"Southampton","Miss","1"
"1st","1","male",48,0,0,26.5499992,"Southampton","Mr","1"
"1st","1","female",NA,0,0,27.7208004,"Cherbourg","Mrs","1"
"2nd","0","female",24,0,0,13,"Southampton","Miss","1"
"3rd","0","male",42,0,0,7.55000019,"Southampton","Mr","1"
"3rd","0","male",13,0,2,20.25,"Southampton","Master","0"
"3rd","0","male",16,1,1,20.25,"Southampton","Mr","0"
"3rd","1","female",35,1,1,20.25,"Southampton","Mrs","0"
"3rd","1","female",16,0,0,7.6500001,"Southampton","Miss","1"
"3rd","1","male",25,0,0,7.6500001,"Southampton","Mr","1"
"3rd","1","male",20,0,0,7.92500019,"Southampton","Mr","1"
"3rd","1","female",18,0,0,7.22919989,"Cherbourg","Mrs","1"
"3rd","0","male",30,0,0,7.25,"Southampton","Mr","1"
"1st","0","male",36,1,0,78.8499985,"Southampton","Mr","0"
"3rd","0","male",26,0,0,8.05000019,"Southampton","Mr","1"
"3rd","0","female",40,1,0,9.47500038,"Southampton","Mrs","0"
"3rd","1","male",0.833299994,0,1,9.35000038,"Southampton","Master","0"
"3rd","1","female",18,0,1,9.35000038,"Southampton","Mrs","0"
"3rd","1","male",26,0,0,18.7875004,"Cherbourg","Mr","1"
"3rd","0","male",26,0,0,7.88749981,"Southampton","Mr","1"
"3rd","0","male",20,0,0,7.92500019,"Southampton","Mr","1"
"3rd","0","male",24,0,0,7.05000019,"Southampton","Mr","1"
"3rd","0","male",25,0,0,7.05000019,"Southampton","Mr","1"
"3rd","0","male",35,0,0,8.05000019,"Southampton","Mr","1"
"1st","1","female",76,1,0,78.8499985,"Southampton","Mrs","0"
"3rd","0","male",18,0,0,8.30000019,"Southampton","Mr","1"
"3rd","0","male",32,0,0,22.5249996,"Southampton","Mr","1"
"3rd","1","female",19,1,0,7.85419989,"Southampton","Miss","0"
"3rd","0","male",4,4,2,31.2749996,"Southampton","Master","0"
"3rd","0","female",6,4,2,31.2749996,"Southampton","Miss","0"
"3rd","0","female",2,4,2,31.2749996,"Southampton","Miss","0"
"3rd","1","female",17,4,2,7.92500019,"Southampton","Miss","0"
"3rd","0","female",38,4,2,7.7750001,"Southampton","Miss","0"
"3rd","0","female",9,4,2,31.2749996,"Southampton","Miss","0"
"3rd","0","female",11,4,2,31.2749996,"Southampton","Miss","0"
"1st","0","male",46,1,0,61.1749992,"Southampton","Mr","0"
"3rd","0","male",39,1,5,31.2749996,"Southampton","Mr","0"
"3rd","1","male",27,0,0,7.79580021,"Southampton","Mr","1"
"3rd","0","male",26,0,0,7.7750001,"Southampton","Mr","1"
"3rd","0","female",39,1,5,31.2749996,"Southampton","Mrs","0"
"3rd","0","male",20,0,0,7.85419989,"Southampton","Mr","1"
"3rd","0","male",26,0,0,7.89580011,"Southampton","Mr","1"
"3rd","0","male",25,1,0,17.7999992,"Southampton","Mr","0"
"3rd","0","female",18,1,0,17.7999992,"Southampton","Mrs","0"
"3rd","0","male",24,0,0,7.7750001,"Southampton","Mr","1"
"3rd","0","male",35,0,0,7.05000019,"Southampton","Mr","1"
"1st","1","female",47,1,0,61.1749992,"Southampton","Mrs","0"
"3rd","0","male",5,4,2,31.3875008,"Southampton","Master","0"
"3rd","0","male",9,4,2,31.3875008,"Southampton","Master","0"
"3rd","1","male",3,4,2,31.3875008,"Southampton","Master","0"
"3rd","0","male",13,4,2,31.3875008,"Southampton","Master","0"
"3rd","1","female",5,4,2,31.3875008,"Southampton","Miss","0"
"3rd","0","male",40,1,5,31.3875008,"Southampton","Mr","0"
"3rd","1","male",23,0,0,7.79580021,"Southampton","Mr","1"
"3rd","1","female",38,1,5,31.3875008,"Southampton","Mrs","0"
"3rd","1","female",45,0,0,7.2249999,"Cherbourg","Mrs","1"
"3rd","0","male",21,0,0,7.2249999,"Cherbourg","Mr","1"
"1st","1","male",27,1,0,53.0999985,"Southampton","Mr","0"
"3rd","0","male",23,0,0,7.05000019,"Southampton","Mr","1"
"3rd","0","female",17,0,0,14.4582996,"Cherbourg","Miss","1"
"3rd","0","male",30,0,0,7.2249999,"Cherbourg","Mr","1"
"3rd","0","male",23,0,0,7.85419989,"Southampton","Mr","1"
"3rd","1","female",13,0,0,7.22919989,"Cherbourg","Miss","1"
"3rd","0","male",20,0,0,7.2249999,"Cherbourg","Mr","1"
"3rd","0","male",32,1,0,15.8500004,"Southampton","Mr","0"
"3rd","1","female",33,3,0,15.8500004,"Southampton","Mrs","0"
"3rd","1","female",0.75,2,1,19.2583008,"Cherbourg","Miss","0"
"3rd","1","female",0.75,2,1,19.2583008,"Cherbourg","Miss","0"
"1st","1","female",33,1,0,53.0999985,"Southampton","Mrs","0"
"3rd","1","female",5,2,1,19.2583008,"Cherbourg","Miss","0"
"3rd","1","female",24,0,3,19.2583008,"Cherbourg","Mrs","0"
"3rd","1","female",18,0,0,8.05000019,"Southampton","Miss","1"
"3rd","0","male",40,0,0,7.2249999,"Cherbourg","Mr","1"
"3rd","0","male",26,0,0,7.89580011,"Southampton","Mr","1"
"3rd","1","male",20,0,0,7.22919989,"Cherbourg","Mr","1"
"3rd","0","female",18,0,1,14.4541998,"Cherbourg","Miss","0"
"3rd","0","female",45,0,1,14.4541998,"Cherbourg","Mrs","0"
"3rd","0","female",27,0,0,7.87919998,"Queenstown","Miss","1"
"3rd","0","male",22,0,0,8.05000019,"Southampton","Mr","1"
"1st","1","female",36,0,0,262.375,"Cherbourg","Miss","1"
"3rd","0","male",19,0,0,8.05000019,"Southampton","Mr","1"
"3rd","0","male",26,0,0,7.7750001,"Southampton","Mr","1"
"3rd","0","male",22,0,0,9.35000038,"Southampton","Mr","1"
"3rd","0","male",NA,0,0,7.22919989,"Cherbourg","Master","1"
"3rd","0","male",20,0,0,4.01249981,"Cherbourg","Mr","1"
"3rd","1","male",32,0,0,56.4958,"Southampton","Mr","1"
"3rd","0","male",21,0,0,7.7750001,"Southampton","Mr","1"
"3rd","0","male",18,0,0,7.75,"Southampton","Mr","1"
"3rd","0","male",26,0,0,7.89580011,"Southampton","Mr","1"
"3rd","0","male",6,1,1,15.2458,"Cherbourg","Master","0"
"1st","1","female",30,0,0,86.5,"Southampton","Miss","1"
"3rd","0","female",9,1,1,15.2458,"Cherbourg","Miss","0"
"3rd","0","male",NA,0,0,7.2249999,"Cherbourg","Mr","1"
"3rd","0","female",NA,0,2,15.2458,"Cherbourg","Mrs","0"
"3rd","0","female",NA,0,2,7.75,"Queenstown","Miss","0"
"3rd","0","male",40,1,1,15.5,"Queenstown","Mr","0"
"3rd","0","female",32,1,1,15.5,"Queenstown","Mrs","0"
"3rd","0","male",21,0,0,16.1000004,"Southampton","Mr","1"
"3rd","1","female",22,0,0,7.7249999,"Queenstown","Miss","1"
"3rd","0","female",20,0,0,7.85419989,"Southampton","Miss","1"
"3rd","0","male",29,1,0,7.04580021,"Southampton","Mr","0"
"1st","1","male",45,0,0,29.7000008,"Cherbourg","Mr","1"
"3rd","0","male",22,1,0,7.25,"Southampton","Mr","0"
"3rd","0","male",22,0,0,7.79580021,"Southampton","Mr","1"
"3rd","0","male",35,0,0,8.05000019,"Southampton","Mr","1"
"3rd","0","female",18.5,0,0,7.28329992,"Queenstown","Miss","1"
"3rd","1","male",21,0,0,7.82079983,"Queenstown","Mr","1"
"3rd","0","male",19,0,0,6.75,"Queenstown","Mr","1"
"3rd","0","female",18,0,0,7.87919998,"Queenstown","Miss","1"
"3rd","0","female",21,0,0,8.66250038,"Southampton","Miss","1"
"3rd","0","female",30,0,0,8.66250038,"Southampton","Miss","1"
"3rd","0","male",18,0,0,8.66250038,"Southampton","Mr","1"
"1st","1","female",63,1,0,77.9582977,"Southampton","Miss","0"
"1st","1","female",NA,0,1,55,"Southampton","Mrs","0"
"3rd","0","male",38,0,0,8.66250038,"Southampton","Mr","1"
"3rd","0","male",17,0,0,8.66250038,"Southampton","Mr","1"
"3rd","0","male",17,0,0,8.66250038,"Southampton","Mr","1"
"3rd","0","female",21,0,0,7.75,"Queenstown","Miss","1"
"3rd","0","male",21,0,0,7.75,"Queenstown","Mr","1"
"3rd","0","male",21,0,0,8.05000019,"Southampton","Mr","1"
"3rd","0","male",NA,1,0,14.4582996,"Cherbourg","Mr","0"
"3rd","0","female",NA,1,0,14.4582996,"Cherbourg","Mrs","0"
